Model,Concept,MP Index,Chunk ID,Score
LaBSE,"CMIP3, CMIP5 and CMIP6",2,1223,0.4570348262786865
LaBSE,"CMIP3, CMIP5 and CMIP6",2,1213,0.45011845231056213
LaBSE,"CMIP3, CMIP5 and CMIP6",2,1215,0.4445250928401947
LaBSE,"CMIP3, CMIP5 and CMIP6",2,1196,0.43695539236068726
LaBSE,CO2 equivalent  emission,4,1775,0.6048984527587891
LaBSE,CO2 equivalent  emission,4,1768,0.5754016041755676
LaBSE,CO2 equivalent  emission,3,1658,0.5680717825889587
LaBSE,CO2 equivalent  emission,3,1665,0.5621855854988098
LaBSE,CO2 equivalent  emission,4,1828,0.5591225028038025
LaBSE,calcification,0,326,0.43937742710113525
LaBSE,calcification,0,323,0.43769434094429016
LaBSE,calcification,0,518,0.4365357458591461
LaBSE,calcification,0,17,0.4359343647956848
LaBSE,calcification,0,619,0.4356513023376465
LaBSE,calving,2,1106,0.4121870696544647
LaBSE,calving,4,1800,0.4038989543914795
LaBSE,capacity building,3,1392,0.4704107642173767
LaBSE,capacity building,0,191,0.46395057439804077
LaBSE,capacity building,0,673,0.46370670199394226
LaBSE,capacity building,0,188,0.4592553675174713
LaBSE,capacity building,1,788,0.44750115275382996
LaBSE,carbon–climate feedback,9,2484,0.62422114610672
LaBSE,carbon–climate feedback,4,1775,0.615017831325531
LaBSE,carbon–climate feedback,4,1774,0.5817095041275024
LaBSE,carbon–climate feedback,4,1772,0.5741473436355591
LaBSE,carbon–climate feedback,4,1808,0.5704622864723206
LaBSE,carbon cycle,4,1808,0.5503939390182495
LaBSE,carbon cycle,4,1775,0.547519326210022
LaBSE,carbon cycle,9,2421,0.525863528251648
LaBSE,carbon cycle,9,2484,0.5180706977844238
LaBSE,carbon cycle,4,1768,0.5148573517799377
LaBSE,carbon dioxide,4,1808,0.5627186298370361
LaBSE,carbon dioxide,3,1358,0.549174964427948
LaBSE,carbon dioxide,4,1775,0.5485038161277771
LaBSE,carbon dioxide,9,2480,0.5435173511505127
LaBSE,carbon dioxide,3,1359,0.5422956943511963
LaBSE,carbon dioxide  fertilisation,9,2484,0.6246521472930908
LaBSE,carbon dioxide  fertilisation,3,1664,0.5875216722488403
LaBSE,carbon dioxide  fertilisation,5,2003,0.5380188226699829
LaBSE,carbon dioxide  fertilisation,4,1812,0.5296083688735962
